windGenerators:	TESLA_WIND	MOHAVE_WIND	IMPRLVLY_WIND	VACA-DIX_WIND	ADELANTO_WIND
439	584.2113137	1166.992933	159.966231	760.970871	5178.385104
440	524.4460452	1350.596591	133.8882312	774.3330409	5372.021892
441	577.0964008	1300.218985	151.2735644	846.0718839	5077.693975
442	642.9229166	1298.426053	104.5437886	866.15876	4371.13116
443	689.9539793	937.7936332	82.56577857	851.8109914	3414.220678
444	651.0317205	676.0356624	76.41193576	697.2774853	2118.597273
445	638.0576342	864.6957937	67.62073175	616.7632755	1041.121715
446	545.7907839	734.1595444	66.74161135	480.2525711	360.7876438
447	415.9129926	583.1039143	57.07128694	318.3248158	195.6565576
448	279.4925078	556.2677694	47.22130153	252.5504535	85.99972108
449	192.841927	352.1581583	45.64272173	183.1934575	127.3796594
450	114.4365807	203.173755	64.10425015	115.6226545	214.7069947
451	82.50090198	125.2144128	83.44489897	102.7845349	239.571786
452	74.22375298	113.609785	102.7855478	79.18885866	488.7426222
453	72.15446573	138.6944043	113.3349926	64.97288325	695.2014743
454	98.39283364	116.7043524	151.2735644	75.26721027	657.1695805
455	162.3255565	115.1570687	168.6588976	122.0417143	432.2739188
456	318.5478075	47.91718691	182.3188023	208.6169419	543.0738991
457	394.9607012	59.43603979	321.7452756	236.2511641	461.5769838
458	398.8892559	135.1773488	404.0046937	304.0260414	472.4432392
459	431.627211	427.0444141	334.30565	314.0351835	689.7683466
460	531.5609581	592.6882517	240.1028421	396.3718518	1402.569474
461	565.7125401	373.7919655	194.7368974	397.9849425	1911.817745
462	575.6734182	212.5525697	219.5730877	443.1514837	2819.552567
463	584.2113137	165.6584964	318.605182	481.8656619	2559.973234
464	550.0597317	218.4143289	233.8226549	503.2156366	1992.217968
465	531.5609581	220.7590325	158.7244215	567.3947368	1729.089967
466	514.4851671	150.4179226	151.2735644	536.1279957	1120.762746
467	330.6684177	218.4143289	98.38994578	402.8242148	754.9658789
468	196.3630467	210.207866	69.37897255	298.3065316	695.2014743
469	132.8868898	77.2486178	45.28647303	241.7780085	461.5769838
470	136.0956392	35.89751435	49.15613004	238.4619019	304.8418633
471	111.2278313	20.83384865	49.15613004	214.1437863	239.571786
472	70.08517848	18.12719966	39.96569463	159.9807108	77.72373342
473	45.17342419	11.7296657	23.51965232	114.9094257	35.35199102
474	60.77338585	31.89095683	14.32921691	112.7697391	42.01435401
475	47.84034054	49.41964598	43.83535165	77.22803446	96.34470565
476	38.74248817	55.42948227	71.13721335	82.62030099	177.0355853
477	58.18677679	146.9008671	105.422909	119.1887989	382.5443362
478	83.01822379	121.3462035	209.6386116	165.5075553	602.8383036
479	116.0409554	72.60676668	223.2985163	215.2491552	564.8064098
480	215.1423517	68.7385574	295.0544801	338.3431	646.3033251
481	360.9132279	103.5524409	525.5221593	454.443119	700.634602
482	400.1987741	108.194292	799.4725768	483.4787526	906.3445844
483	268.7186321	88.07960377	1055.922093	377.0147627	1096.257814
484	299.6935249	138.6944043	1137.829198	396.3718518	1977.599746
485	222.1845911	160.9690891	1159.007313	356.9315067	2326.303607
486	191.6682205	78.02225966	1071.04703	312.605306	1999.527079
487	192.841927	70.28584111	862.2162698	269.7089828	1904.508634
488	201.057873	23.37702209	712.1362793	273.9986151	1436.725521
489	201.057873	65.64398998	609.1073311	252.5504535	1353.559608
490	185.7996877	81.89046893	545.0846463	220.7759997	1685.2353
491	146.5240748	126.970886	571.760765	186.5095641	1378.064541
492	144.1175127	100.4578734	394.9357072	172.1397686	657.1695805
493	199.8841664	21.57202564	342.155884	196.4578841	317.2742589
494	224.5320042	18.86537666	413.0736801	174.3505064	135.655647
495	224.5320042	17.63508166	274.6438717	211.9330486	47.19619189
496	155.2833171	18.37325866	209.6386116	185.4041953	27.20910292
497	115.238768	21.07990765	238.5327953	129.8872319	12.40385183
498	93.57970953	55.42948227	315.4650885	91.44400987	27.94936548
499	62.32535129	137.5220525	251.0931697	55.65896833	47.93645445
500	58.7040986	304.4308755	246.3830293	45.32381006	135.655647
501	47.32301873	341.0236971	287.2042461	39.68881925	283.0851709
502	44.20878379	433.7009702	277.7839653	37.05915688	477.8763669
503	44.20878379	650.606464	342.155884	36.30782477	1090.13158
504	78.87964929	830.8211852	666.6696075	74.28679817	2655.17197
505	64.39463854	1142.430962	996.7570111	94.93901736	4063.607258
506	72.15446573	1065.724182	1079.492272	210.8276797	5534.676794
507	120.0518922	875.3930385	1044.830473	314.0351835	6371.517639
508	290.2663836	732.3431731	956.9604059	468.9609358	6554.662154
509	371.3893735	200.8290514	805.049794	544.3560854	6521.173146
510	379.2464828	128.1432378	662.4595685	559.166647	5403.003779
511	427.6986564	91.17417119	892.8909641	593.7246241	4046.180413
512	459.1270934	158.6243854	981.540662	588.7877702	3301.438795
513	453.8890205	393.7616337	969.8357781	536.1279957	2750.370707
514	354.9096382	333.0687359	914.8228239	465.7347543	1634.071522
515	263.3316942	243.9731703	918.3342891	420.5682131	1194.277545
516	153.7437609	108.194292	848.2732269	389.9194887	1145.267679
517	195.1893402	19.35749465	830.1472711	370.5623996	1310.675976
518	290.2663836	7.054544721	754.5718397	393.1456702	1133.015213
519	243.3113092	3.60971874	530.857383	321.1845707	912.4708176
520	132.0847024	2.533314873	373.1701398	195.3525152	896.2271987
521	126.469391	1.438244288	249.5231229	176.5612442	924.723284
522	91.97533483	2.98422629	371.3563426	104.9242215	949.2282168
523	64.39463854	10.2533117	523.7437514	69.38473769	863.6284326
524	75.2583966	13.94419668	564.6471334	67.91411954	1096.257814
525	67.49856942	8.776957712	626.8914103	64.4826772	1502.507521
526	132.0847024	8.284839715	707.5896122	114.9094257	1648.689744
527	130.4803277	3.117600743	765.1807298	124.1814009	1495.19841
528	135.2934518	3.628385457	905.4397027	103.4977638	2006.83619
529	154.5459483	1.760323872	1066.70256	119.9020277	1867.963079
530	182.278568	1.180580621	1058.94708	129.8872319	1396.443241
531	204.5789927	5.578190729	888.7080512	143.4385804	1436.725521
532	323.9347454	11.7296657	707.5896122	271.1388603	1619.453299
533	354.9096382	9.023016711	485.6255714	349.7821195	1707.162633
534	290.2663836	6.562426724	343.7259308	295.4467767	1729.089967
535	249.8643495	3.692801374	277.7839653	251.1205761	1163.646379
536	364.8417825	2.468898956	365.9149507	319.7546932	1169.772612
537	278.1457734	3.692801374	507.3911389	275.4284926	1004.364316
538	163.499263	14.43631468	463.860004	184.2988264	863.6284326
539	76.29304023	31.89095683	405.8184909	124.8946298	613.704559
540	54.04820229	64.87034813	298.1945737	156.6646042	630.0039421
541	76.29304023	228.0632478	186.0442308	187.614933	543.0738991
542	109.6234566	261.474085	133.8882312	195.3525152	438.4901167
543	112.0300186	206.6908105	132.6464216	230.7243197	360.7876438
544	85.60483285	183.2437739	71.13721335	224.0921063	245.7879839
545	51.97891504	119.7989198	42.86793739	195.3525152	79.79273034
546	44.53033059	180.8990702	57.95040734	134.1666051	119.1036717
547	43.56569019	360.4788533	79.04929696	96.3654751	195.6565576
548	22.34360133	402.0823288	91.35698258	52.83713112	413.6253253
549	28.77453734	463.6554725	102.7855478	38.56182109	852.7621772
550	42.60104978	400.4181898	115.0932334	45.32381006	1359.685841
551	54.5655241	786.8343125	152.5153739	48.70480454	1926.435968
552	132.0847024	757.7723715	310.7549481	100.6448483	2508.04665
553	217.4897648	837.9526817	568.2039492	131.3136896	3209.162709
554	204.5789927	811.2095697	630.4482261	183.1934575	3784.777735
555	268.7186321	916.3991436	568.2039492	220.7759997	4912.490633
556	438.1748021	1185.747673	612.664147	335.4833451	4606.884479
557	545.7907839	1304.542173	727.2918366	409.2765778	4194.308597
558	501.6783239	1304.833639	646.4538973	389.9194887	4475.910413
559	545.7907839	1351.424581	569.9823571	460.895482	4203.022019
560	564.2895575	1233.999812	614.4425549	531.1911418	4702.932127
561	548.6367491	1314.562441	648.2323052	569.0403548	4545.763248
562	494.563411	1316.20081	584.2096204	570.6859727	4046.180413
563	481.7565677	1295.126115	577.0959887	590.4333882	3645.362974
564	474.6416548	1312.703219	425.7702611	598.661478	3352.703287
565	352.2161692	1342.730682	321.7452756	532.8367598	2525.355511
566	314.5076041	1332.566424	409.4460855	506.5068725	2767.679568
567	240.963896	1179.825123	249.5231229	431.8598484	1371.938308
568	184.6259811	721.4449452	145.0645168	335.4833451	432.2739188
569	159.9781433	683.3011477	115.0932334	324.0443256	323.4904568
570	150.5350115	685.117519	137.6136597	246.8309438	570.2395375
571	107.2168945	573.5195768	173.6261357	174.3505064	803.864028
572	104.0081451	629.108734	200.945945	174.3505064	1560.98041
573	70.08517848	666.9538058	176.1097547	117.7623411	1926.435968
574	61.29070767	447.0140823	179.8351832	137.0195206	1824.108412
575	95.98627159	588.8545167	189.7696594	249.6906987	1707.162633
576	213.9686451	750.5068863	269.9337313	435.0860299	2196.487148
577	379.2464828	870.0444161	192.2532784	697.2774853	2291.685885
578	457.8175752	996.1916551	208.3968021	687.2206349	2829.805465
579	521.60008	1146.266301	217.0894687	700.6297688	3198.90981
580	659.1405244	1129.646498	523.7437514	794.4199169	4063.607258
581	725.8819778	1088.736216	534.4141989	791.5503632	4397.325973
582	789.570107	972.5242131	233.8226549	866.15876	4510.83683
583	714.2803911	1192.657314	173.6261357	898.0757987	3941.619342
584	667.2493283	1339.66349	157.482612	964.9225567	3837.05827
585	698.0627832	1359.290489	109.818511	966.0952725	3444.979374
586	652.6534813	1304.542173	131.4046121	940.8138899	2542.664372
587	568.5585053	812.9924439	99.26906618	833.1588922	2317.649177
588	464.3651662	600.3557217	93.11522338	732.4764616	2014.145302
589	545.7907839	540.9328295	95.75258458	833.1588922	1436.725521
590	581.3653485	339.4327049	108.9393906	752.5901623	1451.343743
591	530.1379755	253.5191237	153.7571834	631.9079579	1465.961965
592	478.9106026	312.3858367	107.1811498	532.8367598	776.6983896
593	453.8890205	337.8417126	93.99434378	539.4192316	521.3413883
594	507.3702542	219.5866807	132.6464216	549.2929393	548.5070268
595	481.7565677	263.0650772	187.2860403	508.1524904	711.5008574
596	444.7223931	375.4561045	209.6386116	465.7347543	992.1118492
597	531.5609581	519.8472871	166.1752786	486.7049342	1077.879114
598	597.5136147	596.5219867	178.5933737	557.5210291	1059.500414
599	651.0317205	752.3232576	207.1549926	621.7001293	930.8495172
600	678.6016538	586.9376492	354.7162584	692.2490601	1200.403778
601	764.480844	694.1993755	509.2049361	700.6297688	1531.743966
602	664.0058068	535.182227	614.4425549	690.5729184	1743.708189
603	552.9056969	390.4333557	587.7664362	663.7546507	1751.0173
604	582.7883311	298.0669066	367.728748	690.5729184	2083.979551
605	644.5446774	263.0650772	269.9337313	720.7434695	1802.181078
606	621.8400264	143.3838116	147.5481358	663.7546507	1157.520146
607	592.6483323	95.81602232	194.7368974	687.2206349	1034.995482
608	564.2895575	76.47497595	217.0894687	712.3627609	1298.423509
609	594.2700931	116.7043524	235.3927017	740.8571702	1316.802209
610	584.2113137	325.1137747	202.1877545	648.6693752	1182.025079
611	554.3286794	126.970886	240.1028421	610.1808036	640.8701974
612	665.6275676	108.194292	205.9131831	720.7434695	410.5172264
613	654.2752421	58.43440041	136.3718502	673.8115011	332.8147535
614	525.8690278	68.7385574	110.6976314	536.1279957	220.9231925
615	461.7461298	88.85324563	94.87346418	428.6336669	183.2425761
616	406.7463651	38.90243249	115.0932334	331.1937128	139.7936409
617	340.095559	36.39833404	126.4373741	228.5135819	201.8635483
618	326.6282143	65.64398998	131.4046121	273.9986151	543.0738991
619	294.306587	108.194292	164.933469	281.1480023	936.9757504
620	238.6164829	157.4520336	309.1849013	225.1974752	1378.064541
621	236.2690698	213.7249215	394.9357072	266.8492279	2265.722593
622	256.5980218	321.9317902	357.856352	321.1845707	3465.485171
623	216.3160583	348.9786583	287.2042461	218.5652619	3854.485116
624	310.4674007	544.7665645	409.4460855	292.5870219	4702.932127
625	504.524289	827.2554369	671.2162747	406.0503963	5449.476608
626	548.6367491	1144.987854	712.1362793	518.0261982	5855.703259
627	483.1795503	1281.08613	787.9140657	452.8300283	6132.21111
628	592.6483323	1081.065538	587.7664362	516.3805802	6272.182853
629	638.0576342	864.6957937	193.4950879	541.0648495	6698.922496
630	608.8659401	902.1361506	75.53281536	526.2542879	6616.488015
631	567.1355227	1009.340234	56.19216654	511.4437263	6080.591889
632	544.3678014	1300.461649	57.95040734	485.0918434	5472.713022
633	610.4877009	1265.486147	69.37897255	511.4437263	5364.276421
634	554.3286794	1113.026696	85.20313977	468.9609358	5093.184918
635	511.639202	663.3210632	156.2408024	443.1514837	5410.74925
636	421.1510654	323.5227824	162.44985	410.8896686	5542.422266
637	401.5082923	232.8362246	136.3718502	431.8598484	5624.567723
638	336.0553556	754.1396289	179.8351832	335.4833451	4650.542501
639	342.789028	878.9587868	171.1425166	368.9493089	3301.438795
640	212.7949386	623.3581316	109.818511	298.3065316	2464.774497
641	90.37096012	496.8448772	114.214113	194.2471464	2213.79601
642	63.35999492	251.9281315	104.5437886	129.8872319	1402.569474
643	51.97891504	250.3371393	184.8024213	121.3284855	1218.782478
644	34.56237976	243.9731703	334.30565	99.21839057	1736.399078
645	33.27619256	243.9731703	480.1841796	120.6152566	2291.685885
646	65.42928217	219.5866807	485.6255714	196.4578841	2542.664372
647	190.4945139	269.4290462	571.760765	420.5682131	3096.380825
648	377.9369646	368.7995484	821.7814454	663.7546507	4063.607258
649	599.1353755	458.6630555	1072.564511	1012.605826	4929.953842
650	567.1355227	275.7930151	1238.952918	757.6185875	4825.174589
651	575.6734182	285.3389686	1209.158553	630.2318162	4694.200523
652	552.9056969	256.7011082	1137.906361	598.661478	4379.862764
653	621.8400264	256.7011082	1150.988603	595.370242	3424.473577
654	618.5965048	347.3876661	1132.053348	598.661478	2326.303607
655	631.5705911	606.1063241	1008.530624	650.3455169	1243.287411
656	501.6783239	288.5209531	985.0521272	504.8612545	1016.616782
657	375.3179281	190.2778849	912.4818471	385.0802165	831.0296665
658	398.8892559	62.44095793	724.2607252	346.9223646	483.3094945
659	449.9604659	93.49509676	598.4368837	342.6327323	248.8960828
660	422.4605836	81.11682708	374.9839371	253.980331	245.7879839
661	276.7990389	14.19025568	343.7259308	179.8773508	242.6798849
662	229.2268304	2.533314873	299.7646205	141.2988938	220.9231925
663	239.7901895	1.309412454	191.0114689	126.3210875	242.6798849
664	168.1940893	0	208.3968021	88.99297963	323.4904568
665	100.7993957	1.051748787	274.6438717	46.45080822	901.6603264
666	61.80802948	3.563969541	472.9289905	25.78917528	1590.216855
667	38.42094137	16.15872767	653.5675289	21.10517949	2265.722593
668	31.99000535	23.04837963	715.1673908	17.9028369	1984.908857
669	39.06403497	25.88112054	830.1472711	22.59960604	2799.04677
670	47.7457986	48.4180066	845.4846183	35.18082661	3732.497199
671	41.95795618	58.9352201	817.5985325	46.07514216	3393.714881
672	45.49497099	67.19127369	865.0048783	52.83713112	3116.886622
673	31.02536495	64.87034813	1083.146979	52.83713112	2490.737789
674	37.77784777	44.91226877	1076.088675	68.89453164	1904.508634
675	44.20878379	42.90899001	1060.963738	61.05123486	2585.936525
676	77.84500566	21.07990765	1072.564511	106.3506792	3898.052229
677	99.99720835	22.31020264	1030.713865	140.5856649	4290.156245
678	100.7993957	23.04837963	898.4681812	137.7327494	4150.741484
679	112.832206	28.88603868	681.8251648	130.6004608	2707.098554
680	136.8978266	31.89095683	577.0959887	119.1887989	2386.884622
681	118.4475174	54.92866258	566.4255413	137.7327494	2144.560565
682	119.2497048	46.41472784	511.0187334	137.0195206	1568.289521
683	66.46392579	45.41308846	476.556585	90.46359777	1090.13158
684	22.98669493	22.37538271	335.8756968	57.12958647	640.8701974
685	18.96399634	4.593954735	254.2332633	41.56714952	684.3352189
686	21.23578562	4.593954735	182.3188023	29.17016976	760.3990065
687	30.38227135	2.662146706	179.8351832	43.06981373	602.8383036
688	28.77453734	1.373828371	151.2735644	34.80516056	419.8415232
689	20.28920675	1.438244288	146.3063263	23.91084501	301.7337644
690	28.13144374	2.404483039	151.2735644	31.79983213	382.5443362
691	62.8426731	4.840013733	115.9723538	44.57247795	426.057721
692	59.22142042	15.66660967	101.027307	35.18082661	460.2468091
693	81.98358016	8.530898714	99.26906618	42.31848163	613.704559
694	150.5350115	12.95996069	115.0932334	86.54194938	657.1695805
695	203.4052861	17.88114066	109.818511	142.7253515	640.8701974
696	340.095559	20.34173065	205.9131831	299.7364091	1133.015213
697	616.9747441	49.41964598	413.0736801	544.3560854	1384.190774
698	572.827453	55.93030196	492.8807606	531.1911418	2369.57576
699	513.0621845	115.9307105	436.6530448	508.1524904	3619.222706
700	503.1013065	82.66411079	306.0448077	542.7104675	4159.454906
701	455.1985387	36.89915373	194.7368974	477.0263896	3802.20458
702	448.6509477	47.91718691	151.2735644	483.4787526	2870.817059
703	356.2563727	40.40489156	255.8033101	418.9551224	2196.487148
704	326.6282143	107.4206501	265.2235909	391.5325795	2196.487148
705	284.8794457	36.39833404	354.7162584	443.1514837	2265.722593
706	317.201073	9.515134708	343.7259308	483.4787526	2499.392219
707	357.6031071	9.761193707	418.5150719	456.0562098	3280.932998
708	440.7938385	14.68237368	436.6530448	477.0263896	3950.332764
709	531.5609581	29.88767806	472.9289905	513.0893443	3880.625383
710	452.5795023	56.93194134	367.728748	481.8656619	3645.362974
